wl_home,10 Game Rolling Average Away Team Field Goals Made,10 Game Rolling Average Away Team Field Goals Attempted,10 Game Rolling Average Away Team Field Goal Percentage,10 Game Rolling Average Away Team 3-Point Field Goals Made,10 Game Rolling Average Away Team 3-Point Field Goals Attempted,10 Game Rolling Average Away Team 3-Point Percentage,10 Game Rolling Average Away Team Free Throws Made,10 Game Rolling Average Away Team Free Throws Attempted,10 Game Rolling Average Away Team Free Throw Percentage,10 Game Rolling Average Away Team Offensive Rebounds,10 Game Rolling Average Away Team Defensive Rebounds,10 Game Rolling Average Away Team Total Rebounds,10 Game Rolling Average Away Team Assists,10 Game Rolling Average Away Team Steals,10 Game Rolling Average Away Team Blocks,10 Game Rolling Average Away Team Turnovers,10 Game Rolling Average Away Team Personal Fouls,10 Game Rolling Average Away Team Points,10 Game Rolling Average Home Team field goals,10 Game Rolling Average Home Team Field Goals Attempted,10 Game Rolling Average Home Team Field Goal Percentage,10 Game Rolling Average Home Team 3-Point Field Goals Made,10 Game Rolling Average Home Team 3-Point Field Goals Attempted,10 Game Rolling Average Home Team 3-Point Percentage,10 Game Rolling Average Home Team Free Throws Made,10 Game Rolling Average Home Team Free Throws Attempted,10 Game Rolling Average Home Team Free Throw Percentage,10 Game Rolling Average Home Team Offensive Rebounds,10 Game Rolling Average Home Team Defensive Rebounds,10 Game Rolling Average Home Team Total Rebounds,10 Game Rolling Average Home Team Assists,10 Game Rolling Average Home Team Steals,10 Game Rolling Average Home Team Blocks,10 Game Rolling Average Home Team Turnovers,10 Game Rolling Average Home Team Personal Fouls,10 Game Rolling Average Home Team Points,h2h_win_ratio_last10,home_Atlanta Hawks,home_Boston Celtics,home_Brooklyn Nets,home_Charlotte Bobcats,home_Charlotte Hornets,home_Chicago Bulls,home_Cleveland Cavaliers,home_Dallas Mavericks,home_Denver Nuggets,home_Detroit Pistons,home_Golden State Warriors,home_Houston Rockets,home_Indiana Pacers,home_Los Angeles Clippers,home_Los Angeles Lakers,home_Memphis Grizzlies,home_Miami Heat,home_Milwaukee Bucks,home_Minnesota Timberwolves,home_New Orleans Pelicans,home_New York Knicks,home_Oklahoma City Thunder,home_Orlando Magic,home_Philadelphia 76ers,home_Phoenix Suns,home_Portland Trail Blazers,home_Sacramento Kings,home_San Antonio Spurs,home_Seattle SuperSonics,home_Toronto Raptors,home_Utah Jazz,home_Washington Wizards,away_Atlanta Hawks,away_Boston Celtics,away_Brooklyn Nets,away_Charlotte Bobcats,away_Charlotte Hornets,away_Chicago Bulls,away_Cleveland Cavaliers,away_Dallas Mavericks,away_Denver Nuggets,away_Detroit Pistons,away_Golden State Warriors,away_Houston Rockets,away_Indiana Pacers,away_Los Angeles Clippers,away_Los Angeles Lakers,away_Memphis Grizzlies,away_Miami Heat,away_Milwaukee Bucks,away_Minnesota Timberwolves,away_New Orleans Pelicans,away_New York Knicks,away_Oklahoma City Thunder,away_Orlando Magic,away_Philadelphia 76ers,away_Phoenix Suns,away_Portland Trail Blazers,away_Sacramento Kings,away_San Antonio Spurs,away_Seattle SuperSonics,away_Toronto Raptors,away_Utah Jazz,away_Washington Wizards
0.0,42.3,88.7,0.47890000000000005,11.8,33.4,0.3532,20.3,25.4,0.8013999999999999,9.8,32.9,42.7,25.0,7.4,4.4,12.6,21.1,116.7,42.7,91.2,0.46930000000000005,12.6,33.0,0.37710000000000005,17.1,21.1,0.8208,11.1,34.0,45.1,27.6,7.3,5.8,11.7,19.4,115.1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,38.2,84.1,0.45389999999999997,12.9,38.0,0.33890000000000003,17.5,21.1,0.8138,9.3,30.2,39.5,24.9,6.6,2.3,13.4,17.7,106.8,44.3,91.5,0.4878000000000001,16.7,42.6,0.3896,14.0,18.8,0.7506,11.1,36.0,47.1,28.3,5.7,4.4,13.3,16.4,119.3,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,42.7,88.9,0.48039999999999994,11.3,32.1,0.3553,24.0,30.2,0.7934,12.7,35.1,47.8,25.4,7.1,5.3,14.2,16.6,120.7,46.2,90.9,0.5077,14.3,37.6,0.3746,17.4,22.2,0.7774,10.6,33.5,44.1,28.7,7.8,4.9,12.2,17.9,124.1,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,45.3,88.2,0.5136999999999999,13.9,32.2,0.4205,18.3,25.9,0.7051000000000001,9.5,34.0,43.5,30.9,7.1,5.3,13.4,21.6,122.8,42.2,88.5,0.47639999999999993,10.7,33.1,0.3174,18.4,24.9,0.7346999999999999,12.2,34.3,46.5,27.8,7.2,4.1,13.3,17.8,113.5,0.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,44.9,90.6,0.49689999999999995,15.3,42.0,0.36419999999999997,18.0,21.4,0.8417999999999999,12.3,33.6,45.9,31.2,7.7,5.6,16.6,20.4,123.1,43.7,91.9,0.4781000000000001,13.2,38.8,0.3337,20.0,26.3,0.7434999999999999,11.6,29.6,41.2,26.4,7.4,3.1,10.9,19.4,120.6,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,40.5,87.3,0.4678999999999999,14.4,38.6,0.3754,20.4,25.4,0.8078000000000001,10.8,30.6,41.4,25.1,7.4,5.5,13.7,18.5,115.8,38.7,80.0,0.485,12.2,32.4,0.3731,20.5,23.9,0.8671,9.0,31.6,40.6,25.1,7.6,5.2,13.7,20.0,110.1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,42.0,88.8,0.47519999999999996,11.6,33.5,0.34550000000000003,20.2,25.3,0.8007,10.2,32.8,43.0,25.3,6.9,4.3,13.1,21.3,115.8,41.7,90.0,0.46480000000000005,11.2,30.6,0.3622,18.3,22.8,0.8120999999999998,10.3,33.6,43.9,27.2,7.1,6.0,11.2,20.2,112.9,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,41.3,89.9,0.45990000000000003,13.1,38.7,0.3377,19.0,25.5,0.7498,14.6,33.8,48.4,23.9,7.9,4.4,13.2,18.3,114.7,41.8,87.4,0.47879999999999995,11.7,32.3,0.35439999999999994,15.4,20.1,0.7733,10.4,31.1,41.5,26.1,7.2,5.9,12.8,19.2,110.7,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.0,43.7,90.9,0.4826,9.6,30.0,0.3224000000000001,18.8,22.6,0.8309,12.5,31.2,43.7,24.9,8.2,3.9,12.9,18.1,115.8,43.1,90.8,0.47729999999999995,16.5,44.3,0.36910000000000004,15.1,19.8,0.7573000000000001,10.7,39.8,50.5,27.8,6.8,6.0,15.6,17.0,117.8,0.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,40.0,84.5,0.4734,13.3,36.9,0.3683,16.2,19.8,0.8027999999999998,9.0,29.9,38.9,25.7,6.5,2.1,13.2,17.6,109.5,43.9,91.2,0.48520000000000013,15.2,41.5,0.3676,14.1,19.1,0.7444,11.1,35.2,46.3,28.3,5.6,4.7,13.8,16.3,117.1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,43.4,88.4,0.4904,12.3,32.4,0.38089999999999996,23.3,29.0,0.8059000000000001,12.0,34.7,46.7,25.4,6.9,6.0,14.7,16.7,122.4,45.4,90.5,0.5010999999999999,13.8,37.2,0.3657,17.6,22.0,0.799,10.3,33.0,43.3,27.5,7.8,4.8,12.0,18.0,122.2,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
